Expected constant (n/10): 24786.9

Rank	Word	Frequency	Rank*Frequency
14961	kantha	1	14961
14962	writer	1	14962
14963	nabaneeta	1	14963
14964	cul	1	14964
14965	toward	1	14965
14966	foreground	1	14966
14967	pyne	1	14967
14968	phenomenon	1	14968
14969	cities	1	14969
14970	purbanchal	1	14970
14971	sealdahvaranasi	1	14971
14972	visibility	1	14972
14973	impaired	1	14973
14974	foggy	1	14974
14975	threepart	1	14975
14976	obsolete	1	14976
14977	decentralise	1	14977
14978	empowered	1	14978
14979	generalstream	1	14979
14980	defendants	1	14980
14981	delink	1	14981
14982	confidants	1	14982
14983	misrepresented	1	14983
14984	misinterpreted	1	14984
14985	cramped	1	14985
14986	aide	1	14986
14987	mattered	1	14987
14988	mumbais	1	14988
14989	zaveri	1	14989
14990	overseas	1	14990
14991	segment	1	14991
14992	chanditala	1	14992
14993	facilitator	1	14993
14994	jewellers	1	14994
14995	crashes	1	14995
14996	thirteen	1	14996
14997	galsisainthiadomkal	1	14997
14998	garmudawct	1	14998
14999	quadrilateral	1	14999
15000	rainwashed	1	15000
15001	galigram	1	15001
15002	chang	1	15002
15003	chung	1	15003
15004	asang	1	15004
15005	gournagar	1	15005
15006	wga	1	15006
15007	proceeding	1	15007
15008	sambhungar	1	15008
15009	blurs	1	15009
15010	consequent	1	15010
15011	tampering	1	15011
15012	disciplinarian	1	15012
15013	noble	1	15013
15014	begmara	1	15014
15015	smelling	1	15015
15016	rat	1	15016
15017	authenticity	1	15017
15018	dropping	1	15018
15019	revoked	1	15019
15020	malpractice	1	15020
15021	treaty	1	15021
15022	kakkarvita	1	15022
15023	vageesh	1	15023
15024	consequence	1	15024
15025	condemned	1	15025
15026	iraq	1	15026
15027	islamic	1	15027
15028	condolences	1	15028
15029	bereaved	1	15029
15030	folly	1	15030
15031	immensely	1	15031
15032	technological	1	15032
15033	employability	1	15033
15034	jobseekers	1	15034
15035	stressing	1	15035
15036	outdated	1	15036
15037	collaborative	1	15037
15038	retaining	1	15038
15039	executives	1	15039
15040	industryacademia	1	15040
15041	nurtured	1	15041
15042	extensively	1	15042
15043	noncommittal	1	15043
15044	decisionmaking	1	15044
15045	naac	1	15045
15046	selector	1	15046
15047	database	1	15047
15048	architectural	1	15048
15049	sanghamitra	1	15049
15050	fighters	1	15050
15051	pradyut	1	15051
15052	nirmaljiban	1	15052
15053	brajakishore	1	15053
15054	sutapa	1	15054
15055	graveyard	1	15055
15056	johns	1	15056
15057	mohaboni	1	15057
15058	vidyasagars	1	15058
15059	birsingha	1	15059
15060	ancient	1	15060
15061	shrines	1	15061
15062	aurangzeb	1	15062
15063	terracotta	1	15063
15064	chanipath	1	15064
15065	habitual	1	15065
15066	borrowing	1	15066
15067	librarian	1	15067
15068	defaulting	1	15068
15069	catalogues	1	15069
15070	racks	1	15070
15071	theses	1	15071
15072	pounds	1	15072
15073	hitches	1	15073
15074	icra	1	15074
15075	hampering	1	15075
15076	terro	1	15076
15077	compl	1	15077
15078	cactus	1	15078
15079	pilfer	1	15079
15080	centrallysponsored	1	15080
15081	literate	1	15081
15082	deprivation	1	15082
15083	appalled	1	15083
15084	loknath	1	15084
15085	shanu	1	15085
15086	duped	1	15086
15087	cabins	1	15087
15088	collusion	1	15088
15089	ou	1	15089
15090	str	1	15090
15091	tricolour	1	15091
15092	troika	1	15092
15093	monali	1	15093
15094	karfa	1	15094
15095	megaserial	1	15095
15096	alokito	1	15096
15097	bindu	1	15097
15098	punch	1	15098
15099	nations	1	15099
15100	lawlessness	1	15100
15101	hover	1	15101
15102	anal	1	15102
15103	abedin	1	15103
15104	stated	1	15104
15105	bluff	1	15105
15106	overburdened	1	15106
15107	systemfrom	1	15107
15108	uns	1	15108
15109	geneva	1	15109
15110	explanations	1	15110
15111	bellilious	1	15111
15112	subhuman	1	15112
15113	schoolscared	1	15113
15114	runaway	1	15114
15115	harms	1	15115
15116	missionary	1	15116
15117	stationmaster	1	15117
15118	coromondal	1	15118
15119	dist	1	15119
15120	evenin	1	15120
15121	calc	1	15121
15122	erosionravaged	1	15122
15123	palpara	1	15123
15124	maldas	1	15124
15125	panchanandapur	1	15125
15126	converge	1	15126
15127	imperialist	1	15127
15128	bharbara	1	15128
15129	sainbaba	1	15129
15130	reactionary	1	15130
15131	songwriter	1	15131
15132	binani	1	15132
15133	toe	1	15133
15134	luminaries	1	15134
15135	idealistic	1	15135
15136	scanners	1	15136
15137	hushup	1	15137
15138	tutored	1	15138
15139	niyati	1	15139
15140	illness	1	15140
15141	niyatis	1	15141
15142	recordings	1	15142
15143	chandraketugarh	1	15143
15144	depicting	1	15144
15145	loosening	1	15145
15146	strings	1	15146
15147	interpretation	1	15147
15148	analyses	1	15148
15149	wherewithal	1	15149
15150	archaeology	1	15150
15151	writings	1	15151
15152	hitesranjan	1	15152
15153	barefoot	1	15153
15154	temples	1	15154
15155	vaishnava	1	15155
15156	kirtans	1	15156
15157	singlehanded	1	15157
15158	insight	1	15158
15159	grassroots	1	15159
15160	fakirchand	1	15160
15161	courtpara	1	15161
15162	acquaintance	1	15162
15163	rentacar	1	15163
15164	contessa	1	15164
15165	intriguing	1	15165
15166	bhuban	1	15166
15167	faux	1	15167
15168	pas	1	15168
15169	quintet	1	15169
15170	higherups	1	15170
15171	apprehended	1	15171
15172	safirul	1	15172
15173	bux	1	15173
15174	azimuddin	1	15174
15175	nationality	1	15175
15176	kenyastyle	1	15176
15177	hides	1	15177
15178	anirban	1	15178
15179	kenyan	1	15179
15180	daniel	1	15180
15181	arap	1	15181
15182	torch	1	15182
15183	mindless	1	15183
15184	slaughter	1	15184
15185	tuskers	1	15185
15186	dramatic	1	15186
15187	nairobi	1	15187
15188	commemorative	1	15188
15189	plaque	1	15189
15190	sacrifices	1	15190
15191	inscribed	1	15191
15192	firstofitskind	1	15192
15193	leopard	1	15193
15194	rhino	1	15194
15195	exotic	1	15195
15196	antlers	1	15196
15197	lit	1	15197
15198	kamalikas	1	15198
15199	tuku	1	15199
15200	pranotosh	1	15200
15201	inlaw	1	15201
15202	wate	1	15202
15203	shahs	1	15203
15204	anjana	1	15204
15205	pot	1	15205
15206	worms	1	15206
15207	tiny	1	15207
15208	gods	1	15208
15209	debolina	1	15209
15210	playschool	1	15210
15211	janmashtami	1	15211
15212	nokia	1	15212
15213	howrahhapaporbandar	1	15213
15214	duping	1	15214
15215	mohini	1	15215
15216	hanshkhali	1	15216
15217	zanskar	1	15217
15218	hist	1	15218
15219	sevenmonth	1	15219
15220	tang	1	15220
15221	buyback	1	15221
15222	pb	1	15222
15223	conseil	1	15223
15224	sez	1	15224
15225	natex	1	15225
15226	banque	1	15226
15227	senator	1	15227
15228	phillipe	1	15228
15229	nogrix	1	15229
15230	metric	1	15230
15231	tonne	1	15231
15232	iceland	1	15232
15233	denmark	1	15233
15234	remainder	1	15234
15235	proportion	1	15235
15236	sufferers	1	15236
15237	mayukh	1	15237
15238	friction	1	15238
15239	tandem	1	15239
15240	cheerleaders	1	15240
15241	chastened	1	15241
15242	veterans	1	15242
15243	boiled	1	15243
15244	wageearners	1	15244
15245	assassinated	1	15245
15246	failures	1	15246
15247	convey	1	15247
15248	stakeholders	1	15248
15249	witnessing	1	15249
15250	hurts	1	15250
15251	wageearner	1	15251
15252	modernised	1	15252
15253	adherence	1	15253
15254	density	1	15254
15255	belched	1	15255
15256	rpm	1	15256
15257	revolutions	1	15257
15258	imparting	1	15258
15259	practical	1	15259
15260	avl	1	15260
15261	technologically	1	15261
15262	analysers	1	15262
15263	environmentalists	1	15263
15264	autorickshaws	1	15264
15265	poisonous	1	15265
15266	sm	1	15266
15267	strict	1	15267
15268	instal	1	15268
15269	analyser	1	15269
15270	aetc	1	15270
15271	disrepair	1	15271
15272	bey	1	15272
15273	johnson	1	15273
15274	stevenson	1	15274
15275	simon	1	15275
15276	builtoperatetransfer	1	15276
15277	collaborating	1	15277
15278	subahs	1	15278
15279	exploited	1	15279
15280	ratbite	1	15280
15281	rats	1	15281
15282	nibbled	1	15282
15283	nylon	1	15283
15284	bowbazar	1	15284
15285	oxygendelay	1	15285
15286	gasp	1	15286
15287	anymore	1	15287
15288	gasped	1	15288
15289	spills	1	15289
15290	lauhati	1	15290
15291	transmitter	1	15291
15292	tanmay	1	15292
15293	bablus	1	15293
15294	lawkeepers	1	15294
15295	naser	1	15295
15296	unnecessarily	1	15296
15297	pedestrian	1	15297
15298	tilja	1	15298
15299	deeprooted	1	15299
15300	guarantor	1	15300
15301	sprinted	1	15301
15302	prima	1	15302
15303	facie	1	15303
15304	chorus	1	15304
15305	remand	1	15305
15306	sathpathy	1	15306
15307	io	1	15307
15308	pranabda	1	15308
15309	consolidated	1	15309
15310	resettlement	1	15310
15311	prasads	1	15311
15312	janata	1	15312
15313	shelters	1	15313
15314	akata	1	15314
15315	pray	1	15315
15316	quizzed	1	15316
15317	periods	1	15317
15318	dipesh	1	15318
15319	drafting	1	15319
15320	someones	1	15320
15321	rung	1	15321
15322	sasthya	1	15322
15323	bhawan	1	15323
15324	decks	1	15324
15325	effectiveness	1	15325
15326	bagmundi	1	15326
15327	refinery	1	15327
15328	durgachak	1	15328
15329	hurrah	1	15329
15330	abort	1	15330
15331	tunnel	1	15331
15332	zeroed	1	15332
15333	pratul	1	15333
15334	conspired	1	15334
15335	narkeldanga	1	15335
15336	engineeri	1	15336
15337	neelanjana	1	15337
15338	sharbari	1	15338
15339	delicacies	1	15339
15340	kewpies	1	15340
15341	bhowanipore	1	15341
15342	neotia	1	15342
15343	banka	1	15343
15344	alexander	1	15344
15345	rod	1	15345
15346	heap	1	15346
15347	shutting	1	15347
15348	motionless	1	15348
15349	banged	1	15349
15350	automatic	1	15350
15351	latch	1	15351
15352	kusums	1	15352
15353	gait	1	15353
15354	scanning	1	15354
15355	bandelkatwa	1	15355
15356	derailment	1	15356
15357	dhatrigram	1	15357
15358	thief	1	15358
15359	unnatural	1	15359
15360	psychotropic	1	15360
15361	charas	1	15361
15362	kv	1	15362
15363	madhumita	1	15363
15364	bhattacharyya	1	15364
15365	tomato	1	15365
15366	pineapple	1	15366
15367	paste	1	15367
15368	asti	1	15368
15369	unexplored	1	15369
15370	reindustrialisation	1	15370
15371	oneandahalfhour	1	15371
15372	projected	1	15372
15373	speeches	1	15373
15374	gheraos	1	15374
15375	utuclenin	1	15375
15376	sarani	1	15376
15377	steer	1	15377
15378	hikers	1	15378
15379	newer	1	15379
15380	sandakphus	1	15380
15381	crisscrosses	1	15381
15382	undoing	1	15382
15383	parallel	1	15383
15384	denuded	1	15384
15385	kalapokhri	1	15385
15386	swamped	1	15386
15387	unbeatable	1	15387
15388	panorama	1	15388
15389	recentlyopened	1	15389
15390	pleasure	1	15390
15391	frequency	1	15391
15392	flareups	1	15392
15393	intimidated	1	15393
15394	darjeelingbased	1	15394
15395	specialises	1	15395
15396	barshney	1	15396
15397	dzongrigoechala	1	15397
15398	tagiapla	1	15398
15399	hotspot	1	15399
15400	pivotal	1	15400
15401	revitalising	1	15401
15402	vistas	1	15402
15403	regime	1	15403
15404	interact	1	15404
15405	plagued	1	15405
15406	strata	1	15406
15407	unprofessional	1	15407
15408	promotions	1	15408
15409	formulation	1	15409
15410	tourismrelated	1	15410
15411	cared	1	15411
15412	strokes	1	15412
15413	poddars	1	15413
15414	bankisholmidnapore	1	15414
15415	dumurgeria	1	15415
15416	benachapra	1	15416
15417	salua	1	15417
15418	striving	1	15418
15419	grips	1	15419
15420	caked	1	15420
15421	shredded	1	15421
15422	torn	1	15422
15423	remnants	1	15423
15424	boxlike	1	15424
15425	containers	1	15425
15426	waterproof	1	15426
15427	synthetic	1	15427
15428	adhesive	1	15428
15429	flees	1	15429
15430	closetlike	1	15430
15431	twentyfouryearold	1	15431
15432	halfaplate	1	15432
15433	nightmare	1	15433
15434	investigators	1	15434
15435	wash	1	15435
15436	parul	1	15436
15437	tuber	1	15437
15438	conciliato	1	15438
15439	turkish	1	15439
15440	dual	1	15440
15441	buckets	1	15441
15442	diagnoses	1	15442
15443	prescribes	1	15443
15444	attributes	1	15444
15445	observant	1	15445
15446	prescribe	1	15446
15447	crocin	1	15447
15448	calpol	1	15448
15449	tablet	1	15449
15450	enterozyme	1	15450
15451	updating	1	15451
15452	medicineshop	1	15452
15453	iodex	1	15453
15454	backaches	1	15454
15455	volini	1	15455
15456	moove	1	15456
15457	boils	1	15457
15458	scalpels	1	15458
15459	limitations	1	15459
15460	daud	1	15460
15461	needy	1	15461
15462	sanc	1	15462
15463	ncc	1	15463
15464	cadets	1	15464
15465	hone	1	15465
15466	yachting	1	15466
15467	chattopadhya	1	15467
15468	shutter	1	15468
15469	ramming	1	15469
15470	hesitation	1	15470
15471	tipping	1	15471
15472	radius	1	15472
15473	unturned	1	15473
15474	veracity	1	15474
15475	spotlight	1	15475
15476	elude	1	15476
15477	mahatos	1	15477
15478	policecriminal	1	15478
15479	konnnagar	1	15479
15480	bhlolanath	1	15480
15481	hooghlys	1	15481
15482	tapping	1	15482
15483	highways	1	15483
15484	polluted	1	15484
15485	rid	1	15485
15486	involvin	1	15486
15487	unpl	1	15487
15488	stu	1	15488
15489	tr	1	15489
15490	kidswear	1	15490
15491	pari	1	15491
15492	impounding	1	15492
15493	scant	1	15493
15494	prays	1	15494
15495	pardon	1	15495
15496	leaf	1	15496
15497	thanarpara	1	15497
15498	jani	1	15498
15499	ami	1	15499
15500	tomader	1	15500
15501	onek	1	15501
15502	dukkher	1	15502
15503	karon	1	15503
15504	bhiksha	1	15504
15505	korchhi	1	15505
15506	tomra	1	15506
15507	korlei	1	15507
15508	amakey	1	15508
15509	korbey	1	15509
15510	donning	1	15510
15511	kurta	1	15511
15512	chequered	1	15512
15513	lungi	1	15513
15514	gomakhali	1	15514
15515	pahasilnagar	1	15515
15516	lockups	1	15516
15517	suleman	1	15517
15518	friendhe	1	15518
15519	kuchumora	1	15519
15520	sulemans	1	15520
15521	cultivates	1	15521
15522	kamrujjaman	1	15522
15523	hamid	1	15523
15524	chakraboarty	1	15524
15525	cropping	1	15525
15526	isolate	1	15526
15527	consultative	1	15527
15528	parliamentary	1	15528
15529	streetcorner	1	15529
15530	raghunathgunge	1	15530
15531	brahman	1	15531
15532	antierosion	1	15532
15533	shambles	1	15533
15534	exposing	1	15534
15535	crushing	1	15535
15536	sammilani	1	15536
15537	endlessly	1	15537
15538	ironic	1	15538
15539	harping	1	15539
15540	penalties	1	15540
15541	vary	1	15541
15542	disobeys	1	15542
15543	intoxicating	1	15543
15544	prohibit	1	15544
15545	inflicting	1	15545
15546	liberties	1	15546
15547	figured	1	15547
15548	illumination	1	15548
15549	hijacking	1	15549
15550	munger	1	15550
15551	panchanantala	1	15551
15552	calcuttabound	1	15552
15553	compact	1	15553
15554	disc	1	15554
15555	cds	1	15555
15556	pornographic	1	15556
15557	vcd	1	15557
15558	jagatbandhu	1	15558
15559	ras	1	15559
15560	yatra	1	15560
15561	goslow	1	15561
15562	reorganising	1	15562
15563	deluge	1	15563
15564	twentysix	1	15564
15565	advancement	1	15565
15566	lv	1	15566
15567	bangurias	1	15567
15568	fathom	1	15568
15569	vigour	1	15569
15570	cocoon	1	15570
15571	saptarshibabu	1	15571
15572	geraldine	1	15572
15573	collinge	1	15573
15574	apples	1	15574
15575	snakes	1	15575
15576	discusses	1	15576
15577	poems	1	15577
15578	elocutionist	1	15578
15579	bratati	1	15579
15580	poetry	1	15580
15581	mutila	1	15581
15582	munici	1	15582
15583	technolo	1	15583
15584	clo	1	15584
15585	placard	1	15585
15586	placards	1	15586
15587	hemaniapota	1	15587
15588	nextdoor	1	15588
15589	traces	1	15589
15590	blurted	1	15590
15591	majhergram	1	15591
15592	juvenile	1	15592
15593	dases	1	15593
15594	ganglapur	1	15594
15595	prosenjits	1	15595
15596	lately	1	15596
15597	shibu	1	15597
15598	natungram	1	15598
15599	alreadymarried	1	15599
15600	orphan	1	15600
15601	intimate	1	15601
15602	lens	1	15602
15603	fusillade	1	15603
15604	interactive	1	15604
15605	conservationists	1	15605
15606	sunderban	1	15606
15607	dayapur	1	15607
15608	filmmaking	1	15608
15609	cohabitation	1	15609
15610	predator	1	15610
15611	creative	1	15611
15612	experiences	1	15612
15613	theme	1	15613
15614	privatelyrun	1	15614
15615	pravir	1	15615
15616	garg	1	15616
15617	ecology	1	15617
15618	apathetic	1	15618
15619	fiddle	1	15619
15620	khalifa	1	15620
15621	shed	1	15621
15622	hamhanded	1	15622
15623	mojems	1	15623
15624	moseda	1	15624
15625	rapist	1	15625
15626	shahabul	1	15626
15627	actions	1	15627
15628	recounting	1	15628
15629	atar	1	15629
15630	nashipur	1	15630
15631	mainuls	1	15631
15632	nizamuddin	1	15632
15633	grou	1	15633
15634	outsk	1	15634
15635	radhabag	1	15635
15636	excuse	1	15636
15637	subscription	1	15637
15638	supervising	1	15638
15639	bahadurpur	1	15639
15640	hop	1	15640
15641	bakkar	1	15641
15642	overdose	1	15642
15643	overheard	1	15643
15644	babbled	1	15644
15645	squad	1	15645
15646	daltikari	1	15646
15647	tantisole	1	15647
15648	dhansola	1	15648
15649	runup	1	15649
15650	himangsu	1	15650
15651	idyllic	1	15651
15652	conserve	1	15652
15653	ecological	1	15653
15654	zu	1	15654
15655	internationally	1	15655
15656	loktak	1	15656
15657	beautifying	1	15657
15658	imposition	1	15658
15659	armys	1	15659
15660	kaikhali	1	15660
15661	scrapped	1	15661
15662	humanitarian	1	15662
15663	flagged	1	15663
15664	logistical	1	15664
15665	dt	1	15665
15666	oncefavoured	1	15666
15667	junk	1	15667
15668	trot	1	15668
15669	mollay	1	15669
15670	gaon	1	15670
15671	u	1	15671
15672	downhill	1	15672
15673	rimbick	1	15673
15674	opposes	1	15674
15675	steelcord	1	15675
15676	handshake	1	15676
15677	cituled	1	15677
15678	complication	1	15678
15679	phoenix	1	15679
15680	germany	1	15680
15681	andrew	1	15681
15682	weatherman	1	15682
15683	showers	1	15683
15684	occurrence	1	15684
15685	cyclonic	1	15685
15686	letup	1	15686
15687	flash	1	15687
15688	atrayee	1	15688
15689	punarbhaba	1	15689
15690	tangon	1	15690
15691	roosting	1	15691
15692	kulik	1	15692
15693	fourandahalf	1	15693
15694	apurba	1	15694
15695	prafulla	1	15695
15696	fighter	1	15696
15697	deed	1	15697
15698	fabricated	1	15698
15699	sidesteps	1	15699
15700	levied	1	15700
15701	size	1	15701
15702	levying	1	15702
15703	constitute	1	15703
15704	portions	1	15704
15705	valueadded	1	15705
15706	vat	1	15706
15707	rattled	1	15707
15708	sabre	1	15708
15709	minimising	1	15709
15710	articulating	1	15710
15711	global	1	15711
15712	unbearable	1	15712
15713	skyrocketed	1	15713
15714	nh	1	15714
15715	khalasi	1	15715
15716	pile	1	15716
15717	slippery	1	15717
15718	scraped	1	15718
15719	igniting	1	15719
15720	scooterists	1	15720
15721	cyclerickshaw	1	15721
15722	scalded	1	15722
15723	flaming	1	15723
15724	firefighter	1	15724
15725	seein	1	15725
15726	synagogue	1	15726
15727	knifepoint	1	15727
15728	textbook	1	15728
15729	plusii	1	15729
15730	drafts	1	15730
15731	gopa	1	15731
15732	topics	1	15732
15733	update	1	15733
15734	junejuly	1	15734
15735	prints	1	15735
15736	interacts	1	15736
15737	cerebral	1	15737
15738	palsy	1	15738
15739	themselve	1	15739
15740	exbabus	1	15740
15741	diplomat	1	15741
15742	muchkund	1	15742
15743	padmanabhaiah	1	15743
15744	romesh	1	15744
15745	gentlemen	1	15745
15746	buddhababu	1	15746
15747	secular	1	15747
15748	lineage	1	15748
15749	endorsement	1	15749
15750	satisfying	1	15750
15751	bureaucrat	1	15751
15752	saibalendu	1	15752
15753	appellate	1	15753
15754	confiscate	1	15754
15755	kaders	1	15755
15756	ekramul	1	15756
15757	goldsmiths	1	15757
15758	des	1	15758
15759	borga	1	15759
15760	puruliajharkhand	1	15760
15761	snapping	1	15761
15762	cupboards	1	15762
15763	grams	1	15763
15764	rooftops	1	15764
15765	licenced	1	15765
15766	doublebarrel	1	15766
15767	nagen	1	15767
15768	mor	1	15768
15769	miner	1	15769
15770	bulldozing	1	15770
15771	witchcraft	1	15771
15772	pandaveswar	1	15772
15773	shovels	1	15773
15774	dozers	1	15774
15775	drills	1	15775
15776	dumpers	1	15776
15777	honesty	1	15777
15778	indifferent	1	15778
15779	complements	1	15779
15780	reality	1	15780
15781	woh	1	15781
15782	kya	1	15782
15783	humko	1	15783
15784	pata	1	15784
15785	nahin	1	15785
15786	sustain	1	15786
15787	kari	1	15787
15788	nonchalant	1	15788
15789	uniforms	1	15789
15790	sandals	1	15790
15791	dozer	1	15791
15792	sarsuna	1	15792
15793	dighanandakumar	1	15793
15794	discontinued	1	15794
15795	hijacked	1	15795
15796	mandirarkhal	1	15796
15797	hijackers	1	15797
15798	mayhem	1	15798
15799	firstday	1	15799
15800	frenzied	1	15800
15801	adulation	1	15801
15802	dictating	1	15802
15803	pace	1	15803
15804	eventful	1	15804
15805	threecoach	1	15805
15806	huffed	1	15806
